Date,Open,High,Low,Close,Volume,Adj Close
2010-02-12,,,,90.19,0,90.19
2010-02-11,90.2,90.28,89.38,89.82,5087405,89.82
2010-02-10,91.32,91.6,90.2,90.31,5068022,90.31
2010-02-09,91.74,92.22,91.14,91.18,4789948,91.18
2010-02-08,91.87,92.15,91.65,92.1,3385933,92.1
2010-02-05,91.37,92.42,91.21,91.98,6876508,91.98
2010-02-04,90.99,91.82,90.9,91.78,6095145,91.78
2010-02-03,90.81,90.97,90.27,90.35,5343606,90.35
2010-02-02,91.18,91.45,91.04,91.41,3047441,91.41
2010-02-01,91.71,91.73,91.05,91.15,3598531,91.15
2010-01-29,91.41,92.36,91.25,92.31,4930563,92.31
2010-01-28,91.13,91.7,91.06,91.51,3058736,91.51
2010-01-27,91.75,92.09,91.37,91.56,3325650,91.56
2010-01-26,92.02,92.11,91.31,91.61,3138034,91.61
2010-01-25,91.54,91.92,91.49,91.58,2419434,91.58
2010-01-22,92.09,92.31,91.76,92.0,3667182,92.0
2010-01-21,91.55,92.39,91.46,92.16,4363028,92.16
2010-01-20,91.32,91.77,91.27,91.74,2800568,91.74
2010-01-19,90.72,91.12,90.42,90.82,2496039,90.82
2010-01-15,,,,91.08,0,91.08
2010-01-14,89.69,90.52,89.54,90.52,4188789,90.52
2010-01-13,89.93,90.28,89.22,89.27,4754916,89.27
2010-01-12,90.16,90.39,89.84,90.32,4321155,90.32
2010-01-11,88.99,89.36,88.77,88.8,2182206,88.8
2010-01-08,89.51,89.56,88.76,89.29,2910649,89.29
2010-01-07,89.22,89.64,89.12,89.33,2794417,89.33
2010-01-06,90.17,90.26,89.12,89.18,4099754,89.18
2010-01-05,90.05,90.63,90.0,90.39,2841589,90.39
2010-01-04,89.84,90.1,89.58,89.81,2829018,89.81
2009-12-31,,,,89.89,0,89.89
2009-12-30,89.92,90.48,89.86,90.32,1919066,90.32
2009-12-29,89.26,89.89,89.2,89.73,2616955,89.73
2009-12-28,89.46,89.63,89.3,89.46,3170825,89.46
2009-12-24,90.33,90.36,89.67,89.71,1698812,89.71
2009-12-23,90.96,91.39,90.5,90.65,2335992,90.65
2009-12-22,90.8,90.87,90.42,90.63,3078813,90.63
2009-12-21,92.06,92.2,91.14,91.14,3523999,91.14
2009-12-18,93.2,93.5,92.65,92.79,3789478,92.79
2009-12-17,92.5,93.23,92.19,93.19,4428864,93.19
2009-12-16,91.93,92.25,91.36,91.68,3301591,91.68
2009-12-15,91.57,92.0,91.49,91.79,2993879,91.79
2009-12-14,92.35,92.5,92.05,92.2,2380313,92.2
2009-12-11,91.84,92.26,91.31,92.09,3053364,92.09
2009-12-10,92.69,92.8,91.95,92.1,4446283,92.1
2009-12-09,93.69,94.05,92.68,93.17,3494456,93.17
2009-12-08,94.05,94.37,93.37,93.6,2378629,93.6
2009-12-07,93.27,93.74,93.09,93.46,2774138,93.46
2009-12-04,93.29,93.65,92.91,93.34,6108059,93.34
2009-12-03,94.43,94.84,94.24,94.34,3947274,94.34
2009-12-02,95.29,95.96,94.99,95.33,2193898,95.33
2009-12-01,95.76,95.93,95.19,95.25,3979501,95.25
2009-11-30,96.2,96.73,96.0,96.63,3115775,96.63
2009-11-27,96.4,96.56,96.09,96.4,2249046,96.4
2009-11-25,95.49,96.23,94.97,96.04,2789426,96.04
2009-11-24,95.11,95.7,94.99,95.6,2895637,95.6
2009-11-23,94.54,95.1,94.34,95.0,3219280,95.0
2009-11-20,95.0,95.37,94.59,95.12,4136249,95.12
2009-11-19,95.24,95.82,94.91,95.14,2969787,95.14
2009-11-18,95.44,95.53,94.74,94.97,2413548,94.97
2009-11-17,94.99,95.8,94.81,95.53,3174312,95.53
2009-11-16,94.65,95.45,94.52,95.02,5175649,95.02
2009-11-13,93.83,94.06,93.45,93.92,1594173,93.92
2009-11-12,93.24,93.59,92.45,93.49,3431281,93.49
2009-11-11,93.63,94.16,93.48,93.66,1771032,93.66
2009-11-10,94.05,94.1,92.91,93.27,2549848,93.27
2009-11-09,93.28,93.7,93.13,93.44,1697715,93.44
2009-11-06,93.38,93.45,92.46,93.33,3381038,93.33
2009-11-05,92.87,93.24,92.8,93.24,2852043,93.24
2009-11-04,93.61,94.07,92.8,93.24,5349708,93.24
2009-11-03,95.28,95.36,94.0,94.1,4471119,94.1
2009-11-02,95.51,95.58,94.8,95.05,3463730,95.05
2009-10-30,95.1,96.01,94.87,95.78,5117998,95.78
2009-10-29,94.82,95.06,93.95,94.41,4645491,94.41
2009-10-28,95.14,95.8,94.96,95.45,4585349,95.45
2009-10-27,93.97,95.11,93.92,95.0,4476264,95.0
2009-10-26,94.44,94.51,93.55,93.72,4128830,93.72
2009-10-23,94.88,95.42,94.87,94.95,2996179,94.95
2009-10-22,95.38,95.83,95.33,95.67,2572169,95.67
2009-10-21,96.16,96.21,95.51,96.14,3355106,96.14
2009-10-20,97.02,97.24,96.54,96.72,2912315,96.72
2009-10-19,95.59,96.21,95.38,96.2,3163768,96.2
2009-10-16,95.19,95.53,94.73,95.45,3716781,95.45
2009-10-15,94.57,95.42,94.37,94.68,3737309,94.68
2009-10-14,95.51,96.1,94.9,95.12,5420948,95.12
2009-10-13,96.62,96.85,96.26,96.55,2886494,96.55
2009-10-12,96.03,96.33,95.6,96.05,1939612,96.05
2009-10-09,97.62,97.71,95.5,95.9,8135818,95.9
2009-10-08,99.71,99.76,97.68,98.15,5871552,98.15
2009-10-07,98.67,99.33,98.6,99.19,3591239,99.19
2009-10-06,98.76,98.8,97.98,98.04,3936124,98.04
2009-10-05,99.47,99.66,98.77,99.02,2910061,99.02
2009-10-02,100.28,100.31,98.88,99.01,4827652,99.01
2009-10-01,98.96,100.06,98.8,99.7,5755859,99.7
2009-09-30,98.56,99.13,98.36,98.66,2744798,98.66
2009-09-29,98.32,99.17,98.15,98.75,3123132,98.75
2009-09-28,98.32,98.93,98.11,98.84,4264840,98.84
2009-09-25,97.36,98.06,96.77,97.98,3855025,97.98
2009-09-24,96.5,97.09,96.17,96.75,4658339,96.75
2009-09-23,95.94,96.58,95.2,96.47,5709810,96.47
2009-09-22,95.65,96.37,95.51,96.18,2067965,96.18
2009-09-21,96.1,96.49,95.36,95.98,3050152,95.98
2009-09-18,96.2,96.53,95.67,95.76,2813277,95.76
2009-09-17,95.69,96.73,95.17,96.62,2831914,96.62
2009-09-16,95.34,95.95,94.6,95.42,3734217,95.42
2009-09-15,95.19,95.77,95.07,95.25,2187812,95.25
2009-09-14,96.02,96.67,95.65,95.74,2119468,95.74
2009-09-11,96.82,97.68,96.6,96.7,4826128,96.7
2009-09-10,94.93,96.71,94.91,96.17,4417337,96.17
2009-09-09,93.89,94.43,93.52,94.43,3182346,94.43
2009-09-08,94.48,95.37,94.36,94.54,2468889,94.54
2009-09-04,96.44,96.6,95.06,95.21,3642929,95.21
2009-09-03,96.84,97.12,96.55,96.86,2703715,96.86
2009-09-02,96.48,97.66,96.24,97.46,4344949,97.46
2009-09-01,95.82,96.58,95.14,96.06,3304132,96.06
2009-08-31,96.36,96.86,95.76,96.6,2899866,96.6
2009-08-28,95.44,96.51,95.31,96.51,2072461,96.51
2009-08-27,96.18,96.62,95.73,96.07,2513928,96.07
2009-08-26,96.18,96.55,95.91,96.45,3225758,96.45
2009-08-25,95.37,96.09,94.91,96.01,3359651,96.01
2009-08-24,93.49,95.47,93.46,95.47,4460290,95.47
2009-08-21,95.64,95.73,93.75,93.77,6260647,93.77
2009-08-20,95.38,95.87,94.78,95.74,3282655,95.74
2009-08-19,95.17,95.37,94.41,94.96,3518280,94.96
2009-08-18,94.66,94.77,94.01,94.18,2557827,94.18
2009-08-17,93.95,94.75,93.87,94.73,3570338,94.73
2009-08-14,93.3,94.2,93.21,93.35,4410327,93.35
2009-08-13,91.8,93.15,91.5,92.99,3922266,92.99
2009-08-12,92.95,93.07,91.09,91.69,4729247,91.69
2009-08-10,90.51,91.64,90.41,91.62,3150534,91.62
2009-08-07,90.42,90.93,90.22,90.49,3543111,90.49
2009-08-06,90.9,91.89,90.42,91.25,3228611,91.25
2009-08-05,91.31,92.75,90.87,90.94,4458231,90.94
2009-08-04,93.63,93.72,91.67,92.32,3832186,92.32
2009-08-03,93.81,93.87,92.61,93.06,4030110,93.06
2009-07-31,93.85,94.86,93.28,94.81,5697633,94.81
2009-07-30,91.54,93.15,91.23,93.0,4040621,93.0
2009-07-29,92.17,92.29,90.94,91.7,2911690,91.7
2009-07-28,90.72,91.82,90.43,91.2,3324934,91.2
2009-07-27,90.23,90.66,89.94,90.4,2756169,90.4
2009-07-24,91.0,91.45,90.77,91.45,1765276,91.45
2009-07-23,92.76,92.8,90.57,91.01,3819859,91.01
2009-07-22,93.4,93.53,92.36,92.71,1986706,92.71
2009-07-21,91.45,93.7,91.29,93.55,3895225,93.55
2009-07-20,90.85,92.49,90.8,91.72,4436505,91.72
2009-07-17,91.9,92.36,91.24,91.24,3845658,91.24
2009-07-16,92.81,93.18,92.5,92.67,4225157,92.67
2009-07-15,92.66,93.0,91.67,91.68,4669206,91.68
2009-07-14,94.76,95.13,93.7,94.1,3629073,94.1
2009-07-13,96.32,96.6,95.56,95.69,2604382,95.69
2009-07-10,95.62,96.33,95.43,96.23,3981804,96.23
2009-07-09,95.35,95.73,94.45,95.35,5250766,95.35
2009-07-08,95.12,96.81,94.89,96.5,7912835,96.5
2009-07-07,93.62,94.88,93.61,94.75,2592443,94.75
2009-07-06,94.05,94.29,93.39,94.12,1886697,94.12
2009-07-02,94.33,94.61,94.0,94.3,2645005,94.3
2009-07-01,93.42,94.09,93.24,94.08,3379993,94.08
2009-06-30,94.19,95.11,93.81,94.57,3743764,94.57
2009-06-29,95.07,95.37,94.58,94.73,4334831,94.73
2009-06-26,94.62,94.9,94.21,94.59,4050306,94.59
2009-06-25,93.22,94.5,92.67,94.43,7139932,94.43
2009-06-24,93.65,94.07,92.66,92.73,6556727,92.73
2009-06-23,92.77,93.81,92.58,93.67,5359875,93.67
2009-06-22,92.44,92.91,92.06,92.58,3952348,92.58
2009-06-19,90.33,91.7,90.21,91.69,4750877,91.69
2009-06-18,91.25,91.58,90.11,90.45,6794601,90.45
2009-06-17,92.45,93.33,91.84,91.84,7197109,91.84
2009-06-16,90.96,92.43,90.8,92.36,5376949,92.36
2009-06-15,90.54,91.15,90.48,90.78,4518630,90.78
2009-06-12,89.42,90.65,89.42,89.97,6607128,89.97
2009-06-11,87.76,89.52,87.69,89.17,10693783,89.17
2009-06-10,88.87,89.43,87.56,88.19,12143036,88.19
2009-06-09,90.19,90.31,89.25,89.6,6046596,89.6
2009-06-08,90.41,90.73,89.48,89.61,4084816,89.61
2009-06-05,89.91,90.9,89.55,89.84,8441002,89.84
2009-06-04,91.43,91.72,90.24,90.53,5438563,90.53
2009-06-03,91.96,92.61,91.33,92.44,6727244,92.44
2009-06-02,91.61,91.77,90.78,91.58,5064098,91.58
2009-06-01,92.34,92.38,90.57,91.09,6986934,91.09
2009-05-29,91.7,94.23,91.64,94.17,4746612,94.17
2009-05-28,91.77,91.98,90.23,91.8,9826336,91.8
2009-05-27,92.24,92.58,90.38,90.49,7490809,90.49
2009-05-26,94.05,94.1,92.12,92.12,3635200,92.12
2009-05-22,93.82,94.49,93.35,93.53,4484644,93.53
2009-05-21,97.55,97.64,94.35,94.58,4771832,94.58
2009-05-20,95.93,97.16,95.83,97.02,2825795,97.02
2009-05-19,96.19,96.47,95.71,96.01,1624222,96.01
2009-05-18,98.01,98.11,96.37,96.52,2234609,96.52
2009-05-15,98.0,98.05,97.46,98.04,2306504,98.04
2009-05-14,97.6,98.25,97.3,98.07,1704583,98.07
2009-05-13,97.36,97.93,97.24,97.69,1917455,97.69
2009-05-12,96.18,97.02,95.8,96.64,2304726,96.64
2009-05-11,96.05,96.45,95.79,96.29,2169932,96.29
2009-05-08,95.02,95.39,94.64,94.94,2193360,94.94
2009-05-07,95.94,96.7,94.33,94.71,5756391,94.71
2009-05-06,97.12,98.0,97.0,97.08,2045866,97.08
2009-05-05,97.46,97.83,96.76,97.31,1368959,97.31
2009-05-04,97.36,97.82,96.79,97.43,2246608,97.43
2009-05-01,97.12,97.29,96.57,97.11,2772133,97.11
2009-04-30,97.98,98.36,97.39,98.08,2778208,98.08
2009-04-29,99.67,100.08,98.15,98.47,3752505,98.47
2009-04-28,101.5,101.58,99.09,99.35,2332548,99.35
2009-04-27,101.07,101.19,100.06,101.0,2294515,101.0
2009-04-24,100.79,100.98,100.1,100.57,2829905,100.57
2009-04-23,101.35,101.75,100.94,101.59,1688281,101.59
2009-04-22,102.45,102.56,101.11,101.6,2278060,101.6
2009-04-21,104.04,104.21,102.22,102.22,1802538,102.22
2009-04-20,102.63,103.4,102.45,103.24,1714341,103.24
2009-04-17,102.47,102.71,101.37,101.7,2582707,101.7
2009-04-16,102.85,103.45,102.78,102.83,1055573,102.83
2009-04-15,104.13,104.3,102.88,103.65,1152418,103.65
2009-04-14,103.25,104.21,102.93,103.83,1335976,103.83
2009-04-13,102.96,103.51,102.93,103.29,946563,103.29
2009-04-09,102.47,103.18,101.98,102.35,1088784,102.35
2009-04-08,103.07,103.86,102.95,103.65,1007779,103.65
2009-04-07,102.54,103.31,102.48,102.74,1312593,102.74
2009-04-06,103.54,103.59,102.22,102.48,1418006,102.48
2009-04-03,104.91,105.16,102.66,102.92,3316654,102.92
2009-04-02,105.89,106.07,104.84,105.07,1766293,105.07
2009-04-01,106.12,106.56,105.53,106.37,2383328,106.37
2009-03-31,105.04,105.8,105.0,105.71,1094525,105.71
2009-03-30,105.44,105.87,103.94,104.96,2300003,104.96
2009-03-27,104.15,104.93,103.56,104.56,1853877,104.56
2009-03-26,102.44,104.06,102.16,103.79,2385217,103.79
2009-03-25,103.29,103.72,102.31,102.6,2549522,102.6
2009-03-24,102.19,105.16,101.93,104.0,5477152,104.0
2009-03-23,104.29,104.42,102.97,103.02,2096968,103.02
2009-03-20,104.62,105.0,103.78,103.92,3479670,103.92
2009-03-19,105.62,105.66,104.22,104.5,3650881,104.5
2009-03-18,101.12,108.07,100.9,104.37,8579974,104.37
2009-03-17,101.72,102.33,100.39,100.56,3076121,100.56
2009-03-16,100.82,101.45,100.5,101.11,3265568,101.11
2009-03-13,102.75,103.88,102.33,102.73,2503935,102.73
2009-03-12,102.66,103.97,102.31,103.25,3558831,103.25
2009-03-11,101.29,102.76,100.93,102.76,3101569,102.76
2009-03-10,102.43,102.75,101.51,101.66,2602554,101.66
2009-03-09,104.51,104.55,103.12,103.65,2070419,103.65
2009-03-06,104.26,105.97,104.09,104.26,3126181,104.26
2009-03-05,104.02,105.44,103.44,104.96,4562360,104.96
2009-03-04,101.49,102.25,101.16,102.12,3178305,102.12
2009-03-03,102.23,103.57,101.81,102.59,3084808,102.59
2009-03-02,102.22,103.28,102.09,103.28,3301952,103.28
2009-02-27,102.57,103.01,101.21,101.88,3267743,101.88
2009-02-26,102.87,103.26,101.98,102.47,2611147,102.47
2009-02-25,105.24,105.49,103.03,103.56,3908158,103.56
2009-02-24,105.7,106.68,104.77,104.77,4197010,104.77
2009-02-23,103.6,104.88,103.17,104.88,2688638,104.88
2009-02-20,104.27,105.16,103.3,103.92,4272002,103.92
2009-02-19,102.69,104.06,102.23,102.92,3220161,102.92
2009-02-18,106.06,106.56,104.3,104.7,2768774,104.7
2009-02-17,104.55,105.66,104.35,105.6,2813822,105.6
2009-02-13,103.95,103.95,102.23,102.41,2468301,102.41
2009-02-12,105.98,106.18,104.74,105.21,1818492,105.21
2009-02-11,105.71,106.5,105.53,106.21,2774154,106.21
2009-02-10,104.11,104.96,103.45,104.85,3783001,104.85
2009-02-09,101.69,102.67,101.06,102.62,2257935,102.62
2009-02-06,102.25,102.86,101.9,102.29,1667494,102.29
2009-02-05,103.24,103.88,102.21,102.61,2279433,102.61
2009-02-04,102.75,102.87,101.62,102.52,2305310,102.52
2009-02-03,104.3,104.83,102.75,102.88,2846354,102.88
2009-02-02,104.02,105.68,103.39,105.39,2700122,105.39
2009-01-30,104.55,104.87,103.44,103.75,2629988,103.75
2009-01-29,105.56,106.31,103.66,104.08,3724397,104.08
2009-01-28,109.31,109.81,105.72,106.53,4348083,106.53
2009-01-27,107.8,109.59,107.63,109.26,3421407,109.26
2009-01-26,107.43,107.82,106.3,106.75,2240814,106.75
2009-01-23,107.92,108.32,106.69,107.69,2676196,107.69
2009-01-22,110.6,110.77,107.88,108.54,4016596,108.54
2009-01-21,111.93,113.04,110.4,110.67,2838093,110.67
2009-01-20,112.29,114.63,112.23,114.28,3268419,114.28
2009-01-16,113.42,116.09,113.36,114.3,2994707,114.3
2009-01-15,116.2,116.92,115.58,116.09,2827182,116.09
2009-01-14,114.65,116.04,114.65,115.9,2494759,115.9
2009-01-13,113.5,114.08,112.96,114.02,1767358,114.02
2009-01-12,111.57,114.05,111.57,113.9,2462793,113.9
2009-01-09,111.46,113.35,111.27,112.73,2727805,112.73
2009-01-08,112.64,112.92,111.99,112.56,2603599,112.56
2009-01-07,111.96,112.68,111.4,112.65,2548854,112.65
2009-01-06,111.62,113.26,111.0,112.21,4110015,112.21
2009-01-05,115.6,116.16,112.6,113.35,5395492,113.35
2009-01-02,120.05,120.45,116.35,116.35,3464102,116.35
2008-12-31,121.41,122.0,118.85,119.35,2737980,119.35
2008-12-30,120.49,121.92,120.07,121.9,2590483,121.9
2008-12-29,121.43,122.01,120.61,120.75,1415906,120.75
2008-12-26,121.59,121.97,121.2,121.3,454387,121.3
2008-12-24,120.73,121.32,120.62,120.9,717452,120.9
2008-12-23,120.14,121.5,119.9,121.16,1747467,121.16
2008-12-22,122.39,122.39,120.73,121.32,2222727,121.32
2008-12-19,121.44,122.99,121.28,122.26,2668416,122.26
2008-12-18,120.74,123.15,120.45,122.13,4441969,122.13
2008-12-17,120.77,121.13,119.26,119.99,6422154,119.99
2008-12-16,114.1,116.9,113.97,116.46,4015018,116.46
2008-12-15,112.35,113.94,112.05,113.65,1707653,113.65
2008-12-12,112.54,112.56,110.34,112.37,2547014,112.37
2008-12-11,112.18,112.43,110.87,112.37,2417249,112.37
2008-12-10,111.37,112.15,111.12,112.15,2414870,112.15
2008-12-09,110.58,112.53,110.25,112.42,2055457,112.42
2008-12-08,110.48,111.25,109.69,110.24,2119481,110.24
2008-12-05,111.95,113.0,110.42,110.48,4557562,110.48
2008-12-04,111.13,112.49,110.37,112.3,2826095,112.3
2008-12-03,110.27,110.81,108.56,110.13,2950997,110.13
2008-12-02,108.56,110.37,108.19,109.82,3289232,109.82
2008-12-01,107.75,110.41,107.13,109.4,4031550,109.4
2008-11-28,105.25,105.97,104.94,105.72,988446,105.72
2008-11-26,104.72,105.62,104.09,104.43,2577729,104.43
2008-11-25,103.95,104.47,102.68,104.29,2632783,104.29
2008-11-24,102.15,102.29,101.0,101.31,1587214,101.31
2008-11-21,103.25,103.98,101.45,102.92,3249297,102.92
2008-11-20,101.82,104.44,101.1,104.43,5459770,104.43
2008-11-19,97.47,99.37,97.21,99.3,2090312,99.3
2008-11-18,96.38,97.0,95.96,96.82,924768,96.82
2008-11-17,95.68,96.03,95.29,95.59,490511,95.59
2008-11-14,95.11,95.46,94.79,95.17,1059631,95.17
2008-11-13,94.91,95.25,93.25,93.32,1631895,93.32
2008-11-12,95.58,96.07,95.16,95.61,1199402,95.61
2008-11-11,95.2,95.81,94.96,95.0,695968,95.0
2008-11-10,93.8,95.1,93.68,94.72,1352097,94.72
2008-11-07,94.52,94.52,93.55,94.26,1226500,94.26
2008-11-06,94.6,95.05,93.81,94.88,907200,94.88
2008-11-05,94.89,95.67,94.4,95.57,1855600,95.57
2008-11-04,92.96,94.71,92.59,94.45,1302200,94.45
2008-11-03,92.72,93.11,92.35,92.71,1089200,92.71
2008-10-31,94.64,94.92,92.65,92.83,2279500,92.83
2008-10-30,94.5,94.8,93.8,94.05,1307700,94.05
2008-10-29,95.77,96.01,94.43,94.91,1734200,94.91
2008-10-28,96.18,96.9,95.15,95.39,1362600,95.39
2008-10-27,97.77,98.21,96.29,96.8,1491700,96.8
2008-10-24,98.82,99.05,96.45,96.73,1423900,96.73
2008-10-23,97.95,98.89,96.82,97.77,1769700,97.77
2008-10-22,96.12,97.49,95.85,97.05,1061600,97.05
2008-10-21,95.09,95.99,94.74,95.12,1230100,95.12
2008-10-20,93.44,94.94,93.36,94.62,1144300,94.62
2008-10-17,94.69,94.9,93.02,93.87,1677000,93.87
2008-10-16,94.99,95.27,94.18,94.52,1052200,94.52
2008-10-15,94.12,95.04,93.42,95.01,1447400,95.01
2008-10-14,94.25,95.26,93.9,94.11,1932000,94.11
2008-10-13,95.11,95.95,94.26,94.72,1526200,94.72
2008-10-10,96.61,96.91,95.51,95.95,2164400,95.95
2008-10-09,97.37,97.7,96.22,96.63,1779000,96.63
2008-10-08,99.68,99.94,96.68,97.45,3370400,97.45
2008-10-07,98.32,99.67,97.98,98.87,1730900,98.87
2008-10-06,98.74,99.86,98.62,99.17,2865900,99.17
2008-10-03,97.38,97.79,95.49,97.4,1896700,97.4
2008-10-02,96.57,96.84,96.07,96.55,916400,96.55
2008-10-01,96.04,96.9,94.95,95.78,1766500,95.78
2008-09-30,97.04,97.29,94.6,94.88,1279700,94.88
2008-09-29,95.17,97.93,95.16,97.25,4731500,97.25
2008-09-26,94.07,94.79,94.07,94.5,1990400,94.5
2008-09-25,94.59,94.59,93.15,93.82,1877800,93.82
2008-09-24,93.97,94.75,93.6,94.01,994000,94.01
2008-09-23,93.61,94.1,93.13,93.6,2234200,93.6
2008-09-22,92.93,93.96,92.6,93.96,4166700,93.96
2008-09-19,93.86,95.02,93.7,93.97,6705400,93.97
2008-09-18,97.95,98.49,96.92,97.05,3813000,97.05
2008-09-17,98.92,99.38,97.73,98.49,4256000,98.49
2008-09-16,100.71,100.86,97.91,98.0,6499300,98.0
2008-09-15,96.28,98.17,96.07,98.02,5756500,98.02
2008-09-12,96.21,96.33,94.75,94.94,4122200,94.94
2008-09-11,96.79,96.86,96.0,96.18,3574200,96.18
2008-09-10,95.98,96.66,95.82,96.23,2384800,96.23
2008-09-09,95.83,96.88,95.54,96.83,3890100,96.83
2008-09-08,94.9,95.88,94.56,95.88,5426100,95.88
2008-09-05,96.02,96.31,95.41,95.48,3977000,95.48
2008-09-04,95.0,95.56,94.81,95.53,2966200,95.53
2008-09-03,94.27,94.89,94.26,94.77,2050100,94.77
2008-09-02,92.98,94.41,92.84,94.37,2908400,94.37
2008-08-29,94.02,94.16,93.51,93.84,1736700,93.84
2008-08-28,93.91,94.41,93.69,94.26,1881900,94.26
2008-08-27,93.49,94.29,93.44,94.25,1448100,94.25
2008-08-26,93.96,94.2,93.71,94.09,1240200,94.09
2008-08-25,94.12,94.33,93.85,94.01,1985500,94.01
2008-08-22,93.11,93.17,92.64,93.08,1969400,93.08
2008-08-21,93.63,93.63,92.75,93.14,2222200,93.14
2008-08-20,93.38,93.71,93.15,93.31,2477000,93.31
2008-08-19,93.44,93.53,92.89,93.05,1587000,93.05
2008-08-18,93.08,93.54,92.96,93.41,1261300,93.41
2008-08-15,92.67,93.2,92.57,93.04,1946000,93.04
2008-08-14,92.26,92.6,92.07,92.24,2593100,92.24
2008-08-13,92.3,92.35,91.46,91.65,1927900,91.65
2008-08-12,91.81,92.03,91.7,91.97,1281500,91.97
2008-08-11,91.78,91.78,90.6,91.12,3930400,91.12
2008-08-08,91.89,92.08,91.54,92.0,1022900,92.0
2008-08-07,90.63,91.9,90.43,91.75,2726400,91.75
2008-08-06,90.41,90.41,89.82,90.28,3133900,90.28
2008-08-05,91.35,91.6,90.62,90.65,2186100,90.65
2008-08-04,91.09,91.64,91.01,91.33,2024800,91.33
2008-08-01,90.97,91.56,90.83,91.54,1791400,91.54
2008-07-31,91.72,92.05,91.27,91.67,3864900,91.67
2008-07-30,90.09,91.29,90.03,90.77,1587700,90.77
2008-07-29,90.66,90.99,90.31,90.68,1338500,90.68
2008-07-28,90.95,91.47,90.7,91.05,1271900,91.05
2008-07-25,90.55,90.84,90.0,90.14,3729800,90.14
2008-07-24,90.35,91.25,90.35,91.05,2526900,91.05
2008-07-23,90.22,90.37,89.75,90.17,2867300,90.17
2008-07-22,90.64,90.76,90.03,90.35,2608400,90.35
2008-07-21,90.45,90.9,90.25,90.8,3635300,90.8
2008-07-18,90.76,91.2,90.3,90.45,3447600,90.45
2008-07-17,91.26,91.61,90.56,90.79,5846700,90.79
2008-07-16,92.08,92.24,91.21,91.26,3200100,91.26
2008-07-15,93.07,93.43,92.7,92.94,4509000,92.94
2008-07-14,92.38,93.26,92.29,92.97,4108900,92.97
2008-07-11,93.52,93.74,91.86,92.16,5333800,92.16
2008-07-10,93.33,93.76,92.94,93.49,2714900,93.49
2008-07-09,92.94,93.64,92.92,93.5,1575700,93.5
2008-07-08,92.5,93.14,92.42,93.09,2161500,93.09
2008-07-07,92.07,93.15,91.58,92.49,3523100,92.49
2008-07-03,91.71,92.3,91.54,92.07,1376500,92.07
2008-07-02,91.96,92.38,91.87,92.27,2397300,92.27
2008-07-01,92.69,92.77,91.68,91.79,3783800,91.79
2008-06-30,92.41,92.82,92.08,92.34,3679400,92.34
2008-06-27,91.73,92.44,91.45,92.32,4129400,92.32
2008-06-26,91.0,91.44,90.79,91.25,4034500,91.25
2008-06-25,90.65,90.76,89.81,90.64,3251500,90.64
2008-06-24,90.38,90.81,90.14,90.6,3104700,90.6
2008-06-23,90.08,90.43,89.83,90.0,1531700,90.0
2008-06-20,89.94,90.07,89.69,89.81,4443800,89.81
2008-06-19,89.52,89.75,89.02,89.29,1700100,89.29
2008-06-18,89.29,89.97,89.09,89.82,2582500,89.82
2008-06-17,89.15,89.27,88.59,89.07,1711400,89.07
2008-06-16,89.11,89.18,88.62,88.89,1735400,88.89
2008-06-13,88.97,89.54,88.68,88.87,1875400,88.87
2008-06-12,89.56,89.64,88.82,89.06,4345400,89.06
2008-06-11,90.05,90.72,89.71,89.96,2264500,89.96
2008-06-10,90.65,90.71,89.7,90.17,1891200,90.17
2008-06-09,90.48,91.39,90.19,90.76,1733400,90.76
2008-06-06,90.44,91.09,90.21,90.76,3850400,90.76
2008-06-05,89.82,90.03,89.45,89.6,2423000,89.6
2008-06-04,91.39,91.39,89.9,90.14,2808200,90.14
2008-06-03,90.06,91.41,89.81,90.95,2447100,90.95
2008-06-02,89.98,90.64,89.62,90.3,2841500,90.3
2008-05-30,90.13,90.44,90.06,90.28,2311900,90.28
2008-05-29,90.01,90.1,89.14,89.69,3287000,89.69
2008-05-28,90.54,90.66,90.14,90.34,3238700,90.34
2008-05-27,91.38,91.56,90.98,91.15,1980100,91.15
2008-05-23,91.83,92.3,91.7,91.77,1689200,91.77
2008-05-22,91.93,91.93,90.84,91.37,2844200,91.37
2008-05-21,92.05,92.67,91.86,92.46,1749300,92.46
2008-05-20,92.44,92.5,91.9,92.44,1425600,92.44
2008-05-19,92.26,92.26,91.3,91.96,1336100,91.96
2008-05-16,91.88,92.89,91.78,91.84,1793000,91.84
2008-05-15,91.17,92.33,91.09,92.22,2155100,92.22
2008-05-14,92.0,92.01,90.72,91.39,2578100,91.39
2008-05-13,91.83,92.05,91.31,91.35,2049600,91.35
2008-05-12,92.76,93.16,92.35,92.36,1942300,92.36
2008-05-09,92.73,92.87,92.21,92.5,2008000,92.5
2008-05-08,91.44,92.2,91.42,92.16,2823700,92.16
2008-05-07,90.73,91.43,90.62,91.34,3736000,91.34
2008-05-06,92.01,92.08,90.79,90.95,4017700,90.95
2008-05-05,91.86,91.87,91.14,91.61,1257200,91.61
2008-05-02,91.78,92.41,91.54,91.61,2489000,91.61
2008-05-01,93.44,93.65,92.38,92.78,3209300,92.78
2008-04-30,92.42,93.2,91.85,93.12,2780000,93.12
2008-04-29,92.38,92.86,92.15,92.45,1255500,92.45
